customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted,class_name,price,campaign_name,mean,median,min,max,routine_flg,calc_date,membership_period
GD825223,XXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.666666666666667,6.0,2,8,1,2019-04-30,698 days
PL990087,XX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,6.25,6.5,4,9,1,2019-04-30,698 days
HI084482,XXXXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,6.0,2,8,1,2019-04-30,698 days
TS974079,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.083333333333333,5.5,4,9,1,2019-04-30,698 days
HI213334,XXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.583333333333333,5.0,3,11,1,2019-04-30,698 days
HD730447,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,5.416666666666667,5.5,3,8,1,2019-04-30,698 days
OA440389,XXXXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,6.333333333333333,6.5,3,10,1,2019-04-30,698 days
IK596141,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.333333333333333,5.5,2,7,1,2019-04-30,698 days
PL315222,XXX,C01,M,2017-06-01,2018-06-30,CA1,1,オールタイム,10500,通常,2.6666666666666665,2.0,1,5,0,2018-06-30,394 days
HD320060,XXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.916666666666667,6.5,4,8,1,2019-04-30,698 days
TS150659,XX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,4.833333333333333,5.0,1,9,1,2019-04-30,698 days
AS569518,XXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.0,4.5,3,9,1,2019-04-30,698 days
HD727444,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,5.5,3,9,1,2019-04-30,698 days
AS707671,XXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.0,5.0,4,10,1,2019-04-30,698 days
HI441426,XXXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.0,5.5,3,9,1,2019-04-30,698 days
PL228159,XXXX,C01,F,2017-06-01,,CA1,0,オールタイム,10500,通常,5.5,5.0,4,7,1,2019-04-30,698 days
TS316311,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,4.833333333333333,4.5,3,8,1,2019-04-30,698 days
HI337854,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.75,5.0,4,9,1,2019-04-30,698 days
PL043513,XXX,C01,F,2017-06-01,2019-02-28,CA1,1,オールタイム,10500,通常,3.727272727272727,4.0,2,6,1,2019-02-28,637 days
PL479702,XX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.666666666666667,5.5,4,7,1,2019-04-30,698 days
HI145167,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.666666666666667,5.0,3,10,1,2019-04-30,698 days
OA198162,XXXXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,6.25,6.0,4,8,1,2019-04-30,698 days
PL000073,XXXXX,C01,M,2017-06-01,2018-04-30,CA1,1,オールタイム,10500,通常,5.0,5.0,5,5,1,2018-04-30,333 days
AS941998,XXXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,5.75,5.5,3,9,1,2019-04-30,698 days
AS107662,XXXX,C03,F,2017-06-01,,CA1,0,ナイト,6000,通常,6.166666666666667,6.0,4,9,1,2019-04-30,698 days
IK794489,XXX,C02,F,2017-06-01,,CA1,0,デイタイム,7500,通常,5.833333333333333,6.0,4,8,1,2019-04-30,698 days
TS633741,XXXX,C02,F,2017-06-01,2019-02-28,CA1,1,デイタイム,7500,通常,4.181818181818182,4.0,2,8,1,2019-02-28,637 days
AS015739,XXXXX,C03,M,2017-06-01,,CA1,0,ナイト,6000,通常,5.583333333333333,5.5,4,8,1,2019-04-30,698 days
OA640152,XXXX,C01,M,2017-06-01,,CA1,0,オールタイム,10500,通常,6.0,6.0,4,8,1,2019-04-30,698 days
TS741548,XXXXXX,C01,M,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-05-31,334 days
HI720757,XXXXX,C01,M,2017-07-01,2018-09-30,CA2,1,オールタイム,10500,入会費半額,2.6666666666666665,3.0,1,4,1,2018-09-30,456 days
AS212221,XX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.833333333333333,6.0,2,9,1,2019-04-30,668 days
HI658527,XXXX,C01,M,2017-07-01,2018-09-30,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,1,3,1,2018-09-30,456 days
TS181112,XXXXX,C03,F,2017-07-01,,CA2,0,ナイト,6000,入会費半額,6.0,6.0,4,8,1,2019-04-30,668 days
HD460027,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.916666666666667,5.0,4,9,1,2019-04-30,668 days
OA032662,XXXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,3,3,0,2018-05-31,334 days
IK938063,XX,C03,F,2017-07-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,2.0,2.0,1,3,0,2018-05-31,334 days
OA440090,XXXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,4.5,4.5,2,7,1,2018-05-31,334 days
IK185443,XXX,C01,F,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,2,2,0,2018-05-31,334 days
IK373014,XXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.5,4,9,1,2019-04-30,668 days
HD262708,XXXXXX,C03,F,2017-07-01,2018-05-31,CA2,1,ナイト,6000,入会費半額,3.0,3.0,2,4,0,2018-05-31,334 days
HI383326,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.5,5.0,5,7,1,2019-04-30,668 days
GD297149,XXXX,C02,F,2017-07-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,2,4,0,2018-05-31,334 days
GD181791,XXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,5.0,2,10,1,2019-04-30,668 days
TS895361,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.5,6.0,3,8,1,2019-04-30,668 days
OA661244,XXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.5,6.5,5,9,1,2019-04-30,668 days
GD394435,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.666666666666667,5.5,3,8,1,2019-04-30,668 days
GD258009,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.166666666666667,5.0,1,9,1,2019-04-30,668 days
TS151776,XX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.416666666666667,5.0,4,8,1,2019-04-30,668 days
GD257285,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.583333333333333,6.0,4,7,1,2019-04-30,668 days
IK865460,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,5.5,4,9,1,2019-04-30,668 days
AS345508,XXXX,C02,M,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.833333333333333,6.0,3,8,1,2019-04-30,668 days
AS902294,XXXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.833333333333333,6.5,2,7,1,2019-04-30,668 days
TS362290,XXXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.75,6.0,3,8,1,2019-04-30,668 days
IK297680,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,7.0,7.5,4,9,1,2019-04-30,668 days
OA846208,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.0,5.0,2,8,1,2019-04-30,668 days
OA786284,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.166666666666667,6.5,2,9,1,2019-04-30,668 days
TS032043,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,6.5,2,9,1,2019-04-30,668 days
PL615581,XXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,6.916666666666667,7.0,4,9,1,2019-04-30,668 days
TS574471,XXXX,C03,F,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.75,6.0,4,8,1,2019-04-30,668 days
GD877201,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.416666666666667,6.5,4,9,1,2019-04-30,668 days
PL988813,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.833333333333333,6.5,4,9,1,2019-04-30,668 days
OA140991,XXXXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,4.0,4.0,4,4,0,2018-04-30,303 days
AS263080,XXXXX,C03,M,2017-07-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,4.0,4.0,4,4,0,2018-04-30,303 days
TS803752,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,2.0,2.0,2,2,0,2018-04-30,303 days
IK004574,XXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,5.5,3,9,1,2019-04-30,668 days
PL549629,XXXXX,C02,M,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,6.25,5.0,4,10,1,2019-04-30,668 days
AS373785,XXXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,1.0,1.0,1,1,0,2018-04-30,303 days
GD045563,XXXX,C03,F,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,4.363636363636363,5.0,1,7,1,2019-02-28,607 days
PL524403,XXXXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,1,3,0,2018-06-30,364 days
HI576763,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2.3333333333333335,3.0,1,3,0,2018-06-30,364 days
AS824458,XXXXX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,3.3333333333333335,3.0,2,5,1,2018-06-30,364 days
OA655348,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,4.333333333333333,4.0,4,5,1,2018-06-30,364 days
HI713218,XXXX,C02,F,2017-07-01,2018-06-30,CA2,1,デイタイム,7500,入会費半額,4.0,4.0,3,5,1,2018-06-30,364 days
AS776002,XX,C01,M,2017-07-01,2019-01-31,CA2,1,オールタイム,10500,入会費半額,3.3,2.5,2,6,1,2019-01-31,579 days
TS685717,XXXX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,3.3333333333333335,4.0,2,4,1,2018-06-30,364 days
HD530464,XXX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,1,3,0,2018-06-30,364 days
GD141776,XXXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.416666666666667,6.0,2,8,1,2019-04-30,668 days
GD849803,XXXX,C01,F,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2.3333333333333335,2.0,2,3,0,2018-06-30,364 days
GD343618,XXXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.0,5,8,1,2019-04-30,668 days
HD734129,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.25,6.0,3,10,1,2019-04-30,668 days
HD550869,XXXXX,C02,F,2017-07-01,2019-02-28,CA2,1,デイタイム,7500,入会費半額,3.8181818181818183,4.0,1,7,1,2019-02-28,607 days
IK073126,XX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.583333333333333,6.0,4,7,1,2019-04-30,668 days
IK219174,XXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,5.583333333333333,6.0,3,9,1,2019-04-30,668 days
AS723178,XX,C01,M,2017-07-01,2018-06-30,CA2,1,オールタイム,10500,入会費半額,2.3333333333333335,2.0,1,4,0,2018-06-30,364 days
GD885447,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,6.083333333333333,6.0,3,9,1,2019-04-30,668 days
IK613660,XXXXX,C02,M,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,2,4,1,2018-07-31,395 days
TS841911,XXXXXX,C03,M,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,3.727272727272727,4.0,1,6,1,2019-02-28,607 days
TS838496,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.25,6.0,2,9,1,2019-04-30,668 days
OA175410,XXX,C03,F,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,3.6666666666666665,4.0,2,5,0,2018-06-30,364 days
IK112757,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,5.5,4,8,1,2019-04-30,668 days
HI655649,XXXXX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,4.2727272727272725,4.0,2,7,1,2019-02-28,607 days
OA798459,XXXX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,4.0,4.0,1,7,1,2019-02-28,607 days
HI554088,XX,C03,M,2017-07-01,2018-06-30,CA2,1,ナイト,6000,入会費半額,2.0,1.0,1,4,0,2018-06-30,364 days
IK555274,XXXX,C03,M,2017-07-01,2019-02-28,CA2,1,ナイト,6000,入会費半額,4.0,5.0,1,6,1,2019-02-28,607 days
HD819739,XX,C01,M,2017-07-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,3.6363636363636362,3.0,2,6,1,2019-02-28,607 days
HD218670,XXXXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2.75,2.5,2,4,1,2018-07-31,395 days
IK683711,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,1,5,1,2018-07-31,395 days
AS563124,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.083333333333333,5.0,1,8,1,2019-04-30,668 days
HD823097,XXX,C03,M,2017-07-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,2,2,0,2018-04-30,303 days
AS147168,XXXXXX,C02,M,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,1.0,1.0,1,1,0,2018-04-30,303 days
IK368409,XXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,2.0,2.0,2,2,0,2018-04-30,303 days
HI069246,XXXXX,C01,F,2017-07-01,2018-05-31,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,1,2018-05-31,334 days
GD059086,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.166666666666667,6.0,4,8,1,2019-04-30,668 days
HI665074,XXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-04-30,303 days
HD298120,XXXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,6.0,4,8,1,2019-04-30,668 days
HD925731,XXXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.833333333333333,6.0,3,9,1,2019-04-30,668 days
HD807397,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,3.0,3.0,3,3,0,2018-04-30,303 days
AS430089,XXXXX,C01,M,2017-07-01,2019-03-31,CA2,1,オールタイム,10500,入会費半額,3.25,3.0,1,6,1,2019-03-31,638 days
PL758737,XX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.0,6.5,2,8,1,2019-04-30,668 days
GD784657,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,6.666666666666667,6.5,5,9,1,2019-04-30,668 days
TS973306,XX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2.75,3.0,1,4,1,2018-07-31,395 days
IK619199,XXXX,C01,M,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.583333333333333,6.0,2,7,1,2019-04-30,668 days
HI693441,XXXX,C03,M,2017-07-01,,CA2,0,ナイト,6000,入会費半額,6.333333333333333,6.5,3,10,1,2019-04-30,668 days
IK772152,XXXXX,C01,F,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-04-30,303 days
PL050511,XXXXXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,2,4,1,2018-07-31,395 days
PL036627,XXXXX,C02,F,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,4.25,4.5,3,5,1,2018-07-31,395 days
PL304252,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2.5,2.0,1,5,1,2018-07-31,395 days
AS435092,XXXX,C01,M,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2.25,2.5,1,3,1,2018-07-31,395 days
HD250394,XXX,C01,F,2017-07-01,2018-07-31,CA2,1,オールタイム,10500,入会費半額,2.5,2.5,1,4,1,2018-07-31,395 days
IK985783,XXXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-04-30,303 days
TS982817,XXXX,C02,F,2017-07-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,6.0,2,8,1,2019-04-30,668 days
GD768855,XXXXX,C02,F,2017-07-01,2018-07-31,CA2,1,デイタイム,7500,入会費半額,2.75,2.5,2,4,1,2018-07-31,395 days
PL654732,XXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.0,6.0,3,8,1,2019-04-30,668 days
AS310564,XXXXX,C02,F,2017-07-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,1.0,1.0,1,1,0,2018-04-30,303 days
HI737185,XXXX,C01,M,2017-07-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,4.0,4.0,4,4,0,2018-04-30,303 days
PL706600,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,5.583333333333333,5.5,4,8,1,2019-04-30,668 days
TS205765,XX,C01,F,2017-07-01,2019-03-31,CA2,1,オールタイム,10500,入会費半額,4.083333333333333,5.0,1,6,1,2019-03-31,638 days
IK088722,XXXXXX,C01,F,2017-07-01,,CA2,0,オールタイム,10500,入会費半額,6.0,6.0,3,9,1,2019-04-30,668 days
OA999412,XXXX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,6.166666666666667,6.5,3,8,1,2019-04-30,637 days
IK120435,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,5.666666666666667,6.0,2,11,1,2019-04-30,637 days
HD408536,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.5,4,8,1,2019-04-30,637 days
HI873127,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.5,5.0,3,10,1,2019-04-30,637 days
OA705805,XXXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.666666666666667,6.0,4,7,1,2019-04-30,637 days
HD435871,XXXXX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-04-30,272 days
GD223514,XXXXX,C01,M,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,4.454545454545454,4.0,2,8,1,2019-02-28,576 days
IK407338,XX,C03,F,2017-08-01,,CA2,0,ナイト,6000,入会費半額,5.666666666666667,6.0,1,7,1,2019-04-30,637 days
PL191813,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,5.5,5.5,2,9,1,2019-04-30,637 days
AS703258,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,6.0,1,9,1,2019-04-30,637 days
TS217776,XXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,6.0,5.5,3,9,1,2019-04-30,637 days
HD834387,XXXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.5,7.0,4,9,1,2019-04-30,637 days
IK218930,XX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,6.666666666666667,6.5,4,9,1,2019-04-30,637 days
PL577070,XXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.083333333333333,6.0,3,9,1,2019-04-30,637 days
GD897249,XXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,6.333333333333333,6.0,5,9,1,2019-04-30,637 days
OA251840,XXXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.083333333333333,6.0,4,8,1,2019-04-30,637 days
PL582174,XXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.166666666666667,4.5,3,8,1,2019-04-30,637 days
PL351450,XXXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,7.083333333333333,7.0,4,11,1,2019-04-30,637 days
OA025614,XX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,2,2,0,2018-04-30,272 days
GD086589,XXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,2,2,0,2018-04-30,272 days
AS177253,XX,C02,F,2017-08-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,4.0,4.0,4,4,0,2018-04-30,272 days
PL008262,XXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,6.0,3,8,1,2019-04-30,637 days
HD290947,XX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,5.666666666666667,6.0,3,7,1,2019-04-30,637 days
TS087420,XXX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,3.0,3.0,3,3,0,2018-04-30,272 days
HI166285,XXXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,2,2,0,2018-04-30,272 days
AS460810,XXX,C02,F,2017-08-01,2018-04-30,CA2,1,デイタイム,7500,入会費半額,5.0,5.0,5,5,0,2018-04-30,272 days
AS009013,XXXXX,C03,M,2017-08-01,2018-04-30,CA2,1,ナイト,6000,入会費半額,2.0,2.0,2,2,0,2018-04-30,272 days
IK722730,XX,C01,M,2017-08-01,2018-04-30,CA2,1,オールタイム,10500,入会費半額,2.0,2.0,2,2,0,2018-04-30,272 days
PL889531,XXXX,C01,F,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,3.090909090909091,3.0,1,5,1,2019-02-28,576 days
PL893427,XXXXX,C01,M,2017-08-01,2019-02-28,CA2,1,オールタイム,10500,入会費半額,4.181818181818182,4.0,2,8,1,2019-02-28,576 days
HD849426,XX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,6.416666666666667,6.5,5,9,1,2019-04-30,637 days
OA916298,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,5.5,5.0,3,9,1,2019-04-30,637 days
HI475753,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.0,6.0,4,8,1,2019-04-30,637 days
HI928274,XXXXXX,C02,F,2017-08-01,2018-05-31,CA2,1,デイタイム,7500,入会費半額,2.5,2.5,2,3,0,2018-05-31,303 days
GD987989,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.75,7.0,4,9,1,2019-04-30,637 days
GD452640,XX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.5,4,8,1,2019-04-30,637 days
HI561218,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.75,6.0,3,9,1,2019-04-30,637 days
HI765956,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.333333333333333,6.0,5,9,1,2019-04-30,637 days
HI014891,XXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,6.166666666666667,6.0,3,12,1,2019-04-30,637 days
OA996311,XXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.333333333333333,5.5,2,8,1,2019-04-30,637 days
PL352661,XXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.416666666666667,6.5,3,10,1,2019-04-30,637 days
HD101700,XXXX,C02,F,2017-08-01,2018-08-31,CA2,1,デイタイム,7500,入会費半額,3.6,3.0,3,5,1,2018-08-31,395 days
AS676181,XXXX,C02,M,2017-08-01,2018-08-31,CA2,1,デイタイム,7500,入会費半額,3.8,4.0,2,5,1,2018-08-31,395 days
HI493527,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,6.0,6.0,4,9,1,2019-04-30,637 days
OA798178,XXXXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,1.8,1.0,1,4,1,2018-08-31,395 days
AS586641,XXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,3.6,4.0,3,4,1,2018-08-31,395 days
HI403631,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.0,6.0,4,8,1,2019-04-30,637 days
GD754725,XXXXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,1.8,2.0,1,3,1,2018-08-31,395 days
IK694377,XXXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,3.2,4.0,2,4,1,2018-08-31,395 days
AS978283,XXXXX,C01,M,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,2.8,3.0,2,4,1,2018-08-31,395 days
IK216492,XXXXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.333333333333333,5.0,2,8,1,2019-04-30,637 days
HD673900,XXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,5.583333333333333,5.0,2,9,1,2019-04-30,637 days
HD112851,XXXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,5.583333333333333,6.0,3,7,1,2019-04-30,637 days
GD761011,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.666666666666667,6.0,4,11,1,2019-04-30,637 days
OA945296,XXX,C01,F,2017-08-01,2018-08-31,CA2,1,オールタイム,10500,入会費半額,2.8,3.0,1,4,1,2018-08-31,395 days
OA641335,XXXXX,C01,F,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,5.75,5.5,3,10,1,2019-04-30,637 days
HI183239,XXXX,C03,M,2017-08-01,,CA2,0,ナイト,6000,入会費半額,5.416666666666667,6.0,2,8,1,2019-04-30,637 days
HD364928,XXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,6.166666666666667,6.5,4,9,1,2019-04-30,637 days
GD381952,XXX,C02,F,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,5.916666666666667,6.0,4,8,1,2019-04-30,637 days
PL474958,XXXXX,C01,M,2017-08-01,,CA2,0,オールタイム,10500,入会費半額,5.5,5.0,3,10,1,2019-04-30,637 days
OA336650,XXXXX,C02,M,2017-08-01,,CA2,0,デイタイム,7500,入会費半額,6.0,6.0,4,10,1,2019-04-30,637 days
